tag,seed,condition,samples,accuracy,macro_f1,recall_class0,f1_class0,precision_class0,true0_pred0,true0_pred1,recall_class1,f1_class1,precision_class1,true1_pred0,true1_pred1
asymmetry28,37,uniform_quarter_2,80450,0.9742697327532629,0.9728527493275969,0.9820931679051953,0.9666505558240696,0.951686070488215,30000,547,0.9694807927379115,0.9790549428311242,0.9888200788930447,1523,48380
asymmetry28,37,central_half,80450,0.9740957116221255,0.9727964078175242,0.9949258519658232,0.966851180250684,0.9403174406732465,30392,155,0.9613450093180771,0.9787416353843643,0.9967794884581022,1929,47974
asymmetry28,37,xy_fraction6,80450,0.9863144810441268,0.9855163778132132,0.9896880217369954,0.9821164622756436,0.9746598749113418,30232,315,0.9842494439212072,0.9889162933507827,0.9936276096455737,786,49117
asymmetry28,37,xy_fraction4,80450,0.9863517712865134,0.9855552181261993,0.9896225488591351,0.9821631631956854,0.9748153880880978,30230,317,0.9843496382982987,0.9889472730567131,0.9935880580108821,781,49122
asymmetry28,37,kept_single,80450,0.9673088875077688,0.9655287552144984,0.9745310505123252,0.9576952773130871,0.9414313272825021,29769,778,0.9628880027252871,0.9733622331159097,0.9840668455221282,1852,48051
asymmetry28,37,sparse_single,97734,0.9521251560357705,0.9518821824438841,0.9754194303550526,0.9553014453710869,0.9359965555326757,50000,1260,0.926431983474631,0.9484629195166815,0.9715671894392418,3419,43055
asymmetry28,37,sparse_context,97734,0.9666236928806761,0.9665019471635381,0.9789699570815451,0.9685214135448632,0.958293549249513,50182,1078,0.953005981839308,0.9644824807822129,0.9762387585963674,2184,44290
quantile32,7,clean,80450,0.9856556867619639,0.9848406594600339,0.9926015648017809,0.9813256521457699,0.9703030496975903,30321,226,0.981403923611807,0.9883556667742978,0.9954065974268815,928,48975
quantile32,7,uniform_half_0,80450,0.9805717837165941,0.9794955833922159,0.9895570759812747,0.9747980457601703,0.9604728012201322,30228,319,0.9750716389796205,0.9841931210242615,0.9934868716566622,1244,48659
quantile32,7,uniform_half_1,80450,0.9801740211311374,0.9790715061433412,0.988476773496579,0.974267968056788,0.9604618614415675,30195,352,0.9750916778550388,0.9838750442298944,0.9928180853668489,1243,48660
quantile32,7,uniform_half_2,80450,0.9803231821006837,0.9792332108188597,0.989229711591973,0.9744755639400828,0.960155058464667,30218,329,0.9748712502254373,0.9839908576976365,0.9932826983543632,1254,48649
quantile32,7,uniform_quarter_0,80450,0.9713486637663145,0.9698583162790204,0.9862834320882574,0.9631559597832515,0.9410882738801775,30128,419,0.9622066809610644,0.9765606727747892,0.9913494095301015,1886,48017
quantile32,7,uniform_quarter_1,80450,0.9714232442510876,0.9699413178484226,0.9868072151111402,0.9632671321520444,0.9408239700374532,30144,403,0.9620062922068814,0.9766155035448008,0.9916752737037802,1896,48007
quantile32,7,uniform_quarter_2,80450,0.9716842759477936,0.9702164048047082,0.9872000523783023,0.9636044096501039,0.9411103829229472,30156,391,0.9621866420856462,0.9768283999593124,0.9919226558142418,1887,48016
quantile32,7,central_half,80450,0.971597265382225,0.9702250114808391,0.9967263561069827,0.9638329191661786,0.9330411865653346,30447,100,0.9562150572109893,0.9766171037954995,0.997908737295579,2185,47718
quantile32,7,xy_fraction6,80450,0.9856681168427595,0.9848542570710939,0.9926997741185714,0.9813433439588356,0.9702438087924745,30324,223,0.9813638458609703,0.988365170183352,0.9954671111472477,930,48973
quantile32,7,xy_fraction4,80450,0.9856432566811685,0.9848274306846585,0.9925688283628507,0.9813091674083664,0.9703020993343574,30320,227,0.981403923611807,0.9883456939609505,0.9953863664078696,928,48975
quantile32,7,kept_single,80450,0.966177750155376,0.9644509488174404,0.9820604314662651,0.9566160174747684,0.9324567947283352,29999,548,0.9564555237160091,0.9722858801601124,0.9886490741124322,2173,47730
quantile32,7,sparse_single,97734,0.9532506599545706,0.9530092599820676,0.9770776433866563,0.9563772806690918,0.9365358364965688,50085,1175,0.9269699186641993,0.9496412392950435,0.9734493277595752,3394,43080
quantile32,7,sparse_context,97734,0.9686905273497453,0.9685494396861316,0.9873195474053843,0.9706559263521288,0.9545454545454546,50610,650,0.94814304772561,0.9664429530201343,0.9854631658988237,2410,44064
quantile32,17,clean,80450,0.9858172778123058,0.9850049338798836,0.9916522080728059,0.9815147833130822,0.9715825261402271,30292,255,0.9822455563793759,0.9884950844466851,0.9948246468582562,886,49017
quantile32,17,uniform_half_0,80450,0.9810689869484152,0.9799946888348674,0.9867417422332798,0.9753587781319268,0.9642354446577095,30142,405,0.9775965372823278,0.984630599537808,0.9917666192315512,1118,48785
quantile32,17,uniform_half_1,80450,0.9806215040397762,0.9795168188365388,0.9854977575539333,0.9747599851053151,0.9642536835361948,30104,443,0.9776366150331643,0.9842736525677624,0.9910014218972172,1116,48787
quantile32,17,uniform_half_2,80450,0.9807706650093225,0.9796851197055629,0.9871018430615117,0.9749890870289234,0.9631699993611448,30153,394,0.9768951766426868,0.9843811523822024,0.9919827445873352,1153,48750
quantile32,17,uniform_quarter_0,80450,0.9731634555624612,0.9717180862481971,0.9837954627295643,0.9653245105439828,0.9475343675116661,30052,495,0.9666553113039297,0.9781116619524114,0.9898428202076579,1664,48239
quantile32,17,uniform_quarter_1,80450,0.9727532628962088,0.9712866515115187,0.9833371525845419,0.9647973276803494,0.9469436650799156,30038,509,0.9662745726709817,0.977775975342688,0.9895544747480967,1683,48220
quantile32,17,uniform_quarter_2,80450,0.9724425108763207,0.9709541812931842,0.9824532687334272,0.9643792477385562,0.9469582228953679,30011,536,0.9663146504218183,0.9775291148478122,0.9890069321957422,1681,48222
quantile32,17,central_half,80450,0.9737600994406463,0.9724678917814508,0.9969882476184241,0.9665032290823694,0.9378271848247829,30455,92,0.959541510530429,0.9784325544805321,0.9980823745205937,2019,47884
quantile32,17,xy_fraction6,80450,0.9857054070851461,0.9848880417339144,0.9917504173895964,0.981373501781665,0.9712114897573173,30295,252,0.9820050898743562,0.9884025816861638,0.9948839758816006,898,49005
quantile32,17,xy_fraction4,80450,0.9857178371659415,0.9849003517328823,0.9916194716338756,0.9813869854692132,0.9713635197537198,30291,256,0.9821052842514478,0.9884137179965513,0.9948037185888848,893,49010
quantile32,17,kept_single,80450,0.9682535736482287,0.9665538552211429,0.9781647952335745,0.959014025740604,0.9405987345358391,29880,667,0.9621866420856462,0.9740936847016818,0.9862991187888996,1887,48016
quantile32,17,sparse_single,97734,0.9554095811079051,0.9551475602114765,0.9836714787358564,0.9585757195543896,0.9347286074447575,50423,837,0.924237207901192,0.9517194008685633,0.9808860470427038,3521,42953
quantile32,17,sparse_context,97734,0.9690691059406144,0.9689332518369642,0.986870854467421,0.9709876483967869,0.9556076090447135,50587,673,0.9494340921805741,0.9668788552771417,0.9849766725450365,2350,44124
quantile32,37,clean,80450,0.9867246737103791,0.9859448397703292,0.9891642387141126,0.9826341463414634,0.9761897069750912,30216,331,0.9852313488167044,0.9892555331991951,0.9933127260237994,737,49166
quantile32,37,uniform_half_0,80450,0.9821379738968303,0.9811079447630859,0.985825121943235,0.9766966674774994,0.9677357156629603,30114,433,0.9798809690800152,0.9855192220486724,0.9912227357496148,1004,48899
quantile32,37,uniform_half_1,80450,0.9814418893722809,0.9803666515757016,0.9842210364356565,0.9757720331694335,0.967466855451152,30065,482,0.9797406969520871,0.9849612699819696,0.9902377769676348,1011,48892
quantile32,37,uniform_half_2,80450,0.9817899316345556,0.9807424319484639,0.9857269126264445,0.9762510739702044,0.9669556840077072,30111,436,0.9793799971945575,0.9852337899267233,0.9911579801257352,1029,48874
quantile32,37,uniform_quarter_0,80450,0.9735239279055314,0.9720958237409852,0.9840573542410057,0.9657831325301205,0.9481752515534807,30060,487,0.9670761276877141,0.97840851495185,0.9900096416189714,1643,48260
quantile32,37,uniform_quarter_1,80450,0.9734369173399627,0.9719889731154089,0.9824532687334272,0.9656204250390129,0.9493546754397064,30011,536,0.9679177604552832,0.9783575211918049,0.9890249395962161,1601,48302
quantile32,37,uniform_quarter_2,80450,0.9732628962088253,0.9718158635755765,0.9832389432677513,0.9654296780829623,0.9482540885268674,30035,512,0.9671562831893874,0.9782020490681907,0.9895030342791536,1639,48264
quantile32,37,central_half,80450,0.9755873213175885,0.9743466826940063,0.9950895341604741,0.9687051849963352,0.943683834714849,30397,150,0.9636494799911829,0.9799881803916773,0.9968904828043699,1814,48089
quantile32,37,xy_fraction6,80450,0.9867122436295835,0.9859315922843204,0.9891315022751825,0.9826176035382689,0.9761889377100026,30215,332,0.9852313488167044,0.989245581030372,0.9932926582892239,737,49166
quantile32,37,xy_fraction4,80450,0.9866873834679926,0.9859052715963584,0.9890987658362523,0.9825850826842712,0.9761566296200569,30214,333,0.9852113099412861,0.9892254605084456,0.9932724554527456,738,49165
quantile32,37,kept_single,80450,0.9674580484773151,0.9657137123290089,0.9769535469931581,0.9579802259887006,0.9397298233460339,29843,704,0.9616455924493518,0.9734471986693172,0.9855420697020105,1914,47989
quantile32,37,sparse_single,97734,0.953752020791127,0.9535106670646125,0.9779165040967616,0.9568603496984042,0.9366918304806039,50128,1132,0.9270990231096957,0.9501609844308208,0.9743995657876883,3388,43086
quantile32,37,sparse_context,97734,0.9679333701680071,0.9678127875143704,0.9810963714397191,0.9697828686027228,0.9587273143205735,50291,969,0.9534148125833799,0.965842706426018,0.9785988780423164,2165,44309
full36,7,clean,80450,0.9868365444375389,0.9860788293610434,0.9922742004124792,0.9828310176553557,0.9735658765336931,30311,236,0.9835080055307296,0.9893266410667312,0.9952145348365642,823,49080
full36,7,uniform_half_0,80450,0.9815164698570541,0.9804675655268863,0.987330998134023,0.9759412364295307,0.9648112603966731,30160,387,0.9779572370398574,0.9849938946242419,0.9921325472657044,1100,48803
full36,7,uniform_half_1,80450,0.9814418893722809,0.9803882751193604,0.9871673159393721,0.9758425966377037,0.9647747632454569,30155,392,0.977937198164439,0.9849339536010172,0.9920315485628328,1101,48802
full36,7,uniform_half_2,80450,0.9816407706650093,0.9805970293892811,0.9872327888172324,0.976096842582253,0.9652093201894764,30157,390,0.9782177424202954,0.9850972161963091,0.9920741373003292,1087,48816
full36,7,uniform_quarter_0,80450,0.9724300807955252,0.970940907521239,0.982420532294497,0.964362608052958,0.9469565491780001,30010,537,0.9663146504218183,0.9775192069895198,0.9889866486187165,1681,48222
full36,7,uniform_quarter_1,80450,0.9733374766935985,0.9718964822568619,0.9835335712181229,0.9655327559333473,0.9481790065012939,30044,503,0.9670961665631325,0.9782602085803764,0.9896850135345747,1642,48261
full36,7,uniform_quarter_2,80450,0.972852703542573,0.9713924608834901,0.9835663076570531,0.9649291839290876,0.9469852176379739,30045,502,0.9662946115464001,0.9778557378378926,0.9896968577468547,1682,48221
full36,7,central_half,80450,0.9748788067122436,0.9736195337595769,0.9960388908894491,0.9678558363685524,0.9412237827136052,30426,121,0.9619261367052081,0.9793832311506013,0.9974856620397307,1900,48003
full36,7,xy_fraction6,80450,0.9868738346799254,0.9861183512491241,0.9923396732903395,0.9828799325573101,0.9735988437449815,30313,234,0.9835280444061479,0.9893567699409381,0.995254993409713,822,49081
full36,7,xy_fraction4,80450,0.9866500932256059,0.9858810393143387,0.9919140995842473,0.982585854655122,0.9734314260931024,30300,247,0.9834278500290564,0.9891762239735553,0.9949921943109705,827,49076
full36,7,kept_single,80450,0.9650093225605967,0.9631256594035995,0.9731233836383278,0.9547914625724702,0.9371374527112232,29726,821,0.9600424824158869,0.9714598562347287,0.983152062384568,1994,47909
full36,7,sparse_single,97734,0.9523502568195306,0.9521361288279835,0.9716543113538821,0.9553375339260197,0.9395597140216182,49807,1453,0.9310582261049188,0.9489347237299472,0.9675111240301411,3204,43270
full36,7,sparse_context,97734,0.9678105879223198,0.9676799337168585,0.9832422941865002,0.9697348674337168,0.9565935317339812,50401,859,0.9507896888582864,0.965625,0.9809306042711895,2287,44187
full36,17,clean,80450,0.9865879428216283,0.9858143507854671,0.9916522080728059,0.9825016622609993,0.9735184471011699,30292,255,0.9834879666553114,0.9891270393099348,0.9948311509303929,824,49079
full36,17,uniform_half_0,80450,0.9817775015537601,0.9807493790447825,0.9885095099355092,0.976300559345598,0.9643895116732139,30196,351,0.9776566539085827,0.9851981987439672,0.9928569974968966,1115,48788
full36,17,uniform_half_1,80450,0.9814418893722809,0.9803880362594476,0.9871345795004419,0.9758418148573648,0.964804505023357,30154,393,0.9779572370398574,0.9849342576615304,0.9920115456541182,1100,48803
full36,17,uniform_half_2,80450,0.9816780609073958,0.9806410355428892,0.9879202540347661,0.9761604399158984,0.9646773007703865,30178,369,0.9778570426627657,0.9851216311698798,0.9924949661358228,1105,48798
full36,17,uniform_quarter_0,80450,0.9731510254816657,0.9717128507624331,0.9845484008249583,0.9653346172363987,0.9468564052513931,30075,472,0.9661743782938902,0.9780910842884674,0.9903054203380779,1688,48215
full36,17,uniform_quarter_1,80450,0.973797389683033,0.9723853450693076,0.9845484008249583,0.9661408975553343,0.9484090694080918,30075,472,0.9672163998156423,0.978629792583281,0.9903157635569051,1636,48267
full36,17,uniform_quarter_2,80450,0.9729397141081417,0.9714907254872509,0.984319245752447,0.9650634699019466,0.9465466221746521,30068,479,0.965973989539707,0.9779179810725552,0.9901610385342207,1698,48205
full36,17,central_half,80450,0.9716469857054071,0.970270473029508,0.9961371002062396,0.9638733587798349,0.9336340206185567,30429,118,0.9566559124701922,0.9766675872791809,0.9975343725187011,2163,47740
full36,17,xy_fraction6,80450,0.9865133623368552,0.9857349429503152,0.9914557894392249,0.9824026469014062,0.9735133397621344,30286,261,0.9834879666553114,0.9890672389992241,0.9947101743007701,824,49079
full36,17,xy_fraction4,80450,0.9865630826600373,0.9857875330223878,0.9915212623170852,0.9824675219358711,0.9735776277724204,30288,259,0.9835280444061479,0.9891075441089044,0.9947507093635996,822,49081
full36,17,kept_single,80450,0.9667619639527657,0.9650226428249578,0.9794087799129211,0.9572228443449048,0.9360197728623721,29918,629,0.959020499769553,0.9728224413050107,0.9870274506568771,2045,47858
full36,17,sparse_single,97734,0.9532404281007633,0.9529955678025003,0.9775458447132267,0.9563881360461122,0.9361268868629502,50109,1151,0.926431983474631,0.9496029995588884,0.9739628104782156,3419,43055
full36,17,sparse_context,97734,0.9684858902735998,0.968361669975069,0.983008193523215,0.9703441237073697,0.9580022054070497,50389,871,0.9524680466497396,0.9663792162427682,0.9807027649769585,2209,44265
full36,37,clean,80450,0.9871348663766315,0.9863894737982928,0.9917176809506661,0.9832043230611947,0.9748358862144421,30294,253,0.9843295994228803,0.9895746245353909,0.994875845586746,782,49121
full36,37,uniform_half_0,80450,0.982224984462399,0.9812138838883426,0.9879202540347661,0.9768555983556145,0.9660360446877301,30178,369,0.9787387531811714,0.9855721694210707,0.9925016764544512,1061,48842
full36,37,uniform_half_1,80450,0.9818147917961467,0.9807708434062667,0.9860542770157462,0.9762904140669314,0.9667180178445343,30121,426,0.9792196861912109,0.9852512727456021,0.9913576239552057,1037,48866
full36,37,uniform_half_2,80450,0.9822374145431946,0.9812250746216077,0.9876583625233247,0.9768654179280869,0.9663058100057652,30170,377,0.9789191030599362,0.9855847313151285,0.9923417567238157,1052,48851
full36,37,uniform_quarter_0,80450,0.9730018645121193,0.9715493083606568,0.9837299898517039,0.9651207605344296,0.9472025216706068,30050,497,0.9664348836743282,0.977977856186884,0.9897998973832735,1675,48228
full36,37,uniform_quarter_1,80450,0.9722933499067744,0.9707921098775609,0.9817985399548237,0.9641703235762165,0.9471639717028802,29991,556,0.9664749614251649,0.9774138961789055,0.9886032878284754,1673,48230
full36,37,uniform_quarter_2,80450,0.9719204474829086,0.9704039222107818,0.9817658035158935,0.9637044296984206,0.9462955951028651,29990,557,0.9658938340380337,0.9771034147231429,0.9885762336437097,1702,48201
full36,37,central_half,80450,0.9740708514605345,0.9727799127630159,0.9959079451337284,0.9668520578420468,0.939443535188216,30422,125,0.9607037653046911,0.9787077676839849,0.9973994632492147,1961,47942
full36,37,xy_fraction6,80450,0.987172156619018,0.9864290081244944,0.9917831538285266,0.9832532779436584,0.9748688740869453,30296,251,0.9843496382982987,0.9896047383053306,0.9949162497721427,781,49122
full36,37,xy_fraction4,80450,0.9870478558110628,0.986298012159215,0.9917176809506661,0.9830926496835957,0.9746163497731879,30294,253,0.9841893272949522,0.9895033746348343,0.9948751190066238,789,49114
full36,37,kept_single,80450,0.9656183965195774,0.9638082384096922,0.9770517563099486,0.9557142399692593,0.9352887718968381,29846,701,0.9586197222611867,0.971902236850125,0.9855580049032736,2065,47838
full36,37,sparse_single,97734,0.9537213252297051,0.9534578839000174,0.9809207959422551,0.9569594716758495,0.9341408586768722,50282,978,0.9237207901192065,0.9499562961241854,0.9777256473910766,3545,42929
full36,37,sparse_context,97734,0.9680356887060798,0.9679051082552512,0.9836519703472493,0.9699522930132348,0.9566289747286939,50422,838,0.9508112062658691,0.9658579234972677,0.9813885310709368,2286,44188
redundant36,7,clean,80450,0.9861155997513984,0.9853253626958155,0.9929616656300128,0.9819200077693789,0.9711212140615996,30332,215,0.981924934372683,0.9887307176222521,0.9956315019505851,902,49001
redundant36,7,uniform_half_0,80450,0.9815040397762586,0.9804630955438278,0.9885095099355092,0.9759534583063995,0.9637123799189353,30196,351,0.9772157986493798,0.9849727327812563,0.9928537980739865,1137,48766
redundant36,7,uniform_half_1,80450,0.9815537600994406,0.9805101731878367,0.9878220447179756,0.976000258757318,0.9644580816313485,30175,372,0.9777167705348376,0.9850200876183555,0.99243333401135,1112,48791
redundant36,7,uniform_half_2,80450,0.9816283405842138,0.9805986213820914,0.9892624480309032,0.9761289488985077,0.9633396027925659,30219,328,0.9769552932689417,0.9850682938656753,0.993317169576822,1150,48753
redundant36,7,uniform_quarter_0,80450,0.9735487880671224,0.9721315904529471,0.9850394474089108,0.965847082236631,0.947388306413526,30090,457,0.9665150391760015,0.9784160986692633,0.9906138963626281,1671,48232
redundant36,7,uniform_quarter_1,80450,0.9743070229956494,0.9729334858417585,0.9863489049661178,0.9668362026088212,0.9480805538074261,30130,417,0.966935855559786,0.9790307690746959,0.9914320936922129,1650,48253
redundant36,7,uniform_quarter_2,80450,0.9736109384711,0.9722064133079642,0.9860542770157462,0.965958470295839,0.9466654095166258,30121,426,0.9659940284151254,0.9784543563200893,0.9912403355815101,1697,48206
redundant36,7,central_half,80450,0.9730515848353014,0.9717287959505438,0.9964972010344715,0.9656135008247684,0.9365865665671825,30440,107,0.9586998777628599,0.9778440910763193,0.9977684623245532,2061,47842
redundant36,7,xy_fraction6,80450,0.9861280298321939,0.9853387684016516,0.9930271385078732,0.9819370710863654,0.9710919742612927,30334,213,0.9819048954972647,0.9887404657169377,0.9956718753174975,903,49000
redundant36,7,xy_fraction4,80450,0.9860410192666252,0.9852463575032046,0.9928307198742921,0.9818223020767575,0.9710553278688525,30328,219,0.9818848566218464,0.9886704129296516,0.9955504083871755,904,48999
redundant36,7,kept_single,80450,0.9659788688626476,0.9641912502872625,0.9778046944053426,0.9561904761904761,0.9355111500876974,29869,678,0.9587399555136966,0.9721920243840487,0.9860269568443181,2059,47844
redundant36,7,sparse_single,97734,0.9542738453352978,0.9540428501850617,0.9773117440499415,0.9573010519476797,0.9380933655412618,50097,1163,0.92886345053148,0.9507846484224437,0.9737655365319979,3306,43168
redundant36,7,sparse_context,97734,0.9687826140340107,0.9686468618931569,0.986285602809208,0.9707099313589017,0.9556185615726301,50557,703,0.9494771269957396,0.966583792427412,0.984318186887952,2348,44126
redundant36,17,clean,80450,0.9858669981354878,0.9850647959535781,0.9930271385078732,0.9816034301431923,0.9704395674707275,30334,213,0.9814840791134801,0.9885261617639639,0.9956700276467718,924,48979
redundant36,17,uniform_half_0,80450,0.9805220633934121,0.9794403884448228,0.9891315022751825,0.9747245834475862,0.9607313195548489,30215,332,0.9752519888583853,0.9841561934420594,0.9932244897959184,1235,48668
redundant36,17,uniform_half_1,80450,0.9807085146053449,0.9796304407426988,0.988476773496579,0.9749443027348165,0.9617773530817009,30195,352,0.9759533494980261,0.9843165787505811,0.9928243807970645,1200,48703
redundant36,17,uniform_half_2,80450,0.9807706650093225,0.9797035285946567,0.9895570759812747,0.9750495943744657,0.9609613428280773,30228,319,0.9753922609863135,0.9843574628148478,0.9934889986528963,1228,48675
redundant36,17,uniform_quarter_0,80450,0.9725295214418894,0.9711248484471322,0.9902118047598782,0.9647561636844959,0.9405765104636338,30248,299,0.9617057090756067,0.9774935332097684,0.9938083700896647,1911,47992
redundant36,17,uniform_quarter_1,80450,0.9726289620882536,0.9712247265100635,0.9898844403705764,0.9648680557771467,0.9410849335532663,30238,309,0.9620664088331363,0.9775813972429802,0.993605000103479,1893,48010
redundant36,17,uniform_quarter_2,80450,0.972852703542573,0.9714671861152682,0.9908992699774118,0.9651796817703517,0.9407614607614607,30269,278,0.9618059034526982,0.9777546904601846,0.9942413257379596,1906,47997
redundant36,17,central_half,80450,0.9726911124922312,0.9713691427378861,0.9979048679084689,0.9652169782942546,0.9346026490066225,30483,64,0.9572570787327416,0.9775213071815178,0.9986620395534557,2133,47770
redundant36,17,xy_fraction6,80450,0.9858918582970789,0.9850901591576514,0.9928961927521525,0.9816328181891739,0.9706221198156681,30330,217,0.98160431236599,0.9885475001261289,0.995589610178448,918,48985
redundant36,17,xy_fraction4,80450,0.9857675574891237,0.984959527804198,0.9928634563132223,0.981473391259324,0.9703416943946762,30329,218,0.9814239624872252,0.9884456643490721,0.9955685652721876,927,48976
redundant36,17,kept_single,80450,0.9661404599129895,0.9645178399239129,0.9906373784659704,0.9569300825348639,0.9254411449891434,30261,286,0.9511452217301565,0.9721055973129621,0.9940105966367196,2438,47465
redundant36,17,sparse_single,97734,0.9560132604825342,0.955718118049844,0.9892118611002731,0.9593332891886523,0.9312067287385452,50707,553,0.9193957911950769,0.9521029469110356,0.9872230308911532,3746,42728
redundant36,17,sparse_context,97734,0.9680970798289235,0.9679482435013239,0.9878657822863831,0.9701323830871506,0.9530244288026499,50638,622,0.9462925506734948,0.9657641039154973,0.9860538116591928,2496,43978
redundant36,37,clean,80450,0.9858421379738969,0.9849704153779553,0.9810456018594297,0.9813507981989358,0.9816561844863732,29968,579,0.9887782297657456,0.9885900325569748,0.9884019069748808,560,49343
redundant36,37,uniform_half_0,80450,0.9790926041019267,0.9777873132335785,0.9700788948178217,0.972402703944346,0.9747376731028584,29633,914,0.9846101436787368,0.9831719225228109,0.9817378968610762,768,49135
redundant36,37,uniform_half_1,80450,0.9780733374766936,0.9766912492314938,0.967296297508757,0.971015445284259,0.9747633028733547,29548,999,0.9846702603049917,0.9823670531787285,0.980074595608034,765,49138
redundant36,37,uniform_half_2,80450,0.9788315724052207,0.9775101287924575,0.96975153042852,0.9720586063758224,0.9743766857443589,29623,924,0.9843897160491353,0.9829616512090924,0.9815377237851662,779,49124
redundant36,37,uniform_quarter_0,80450,0.9718458669981355,0.9701523686622685,0.9660850492683406,0.96304273336923,0.9600195185426155,29511,1036,0.9753722221108951,0.977262003955307,0.9791591229128948,1229,48674
redundant36,37,uniform_quarter_1,80450,0.9719950279676818,0.9703049048136275,0.965790421317969,0.9632205298986238,0.9606642787365679,29502,1045,0.9757930384946797,0.9773892797286312,0.9789907519099317,1208,48695
redundant36,37,uniform_quarter_2,80450,0.9718085767557489,0.9701051324812404,0.9653648476118768,0.9629690102210756,0.9605850353431707,29489,1058,0.9757529607438431,0.9772412547414052,0.9787340957970694,1210,48693
redundant36,37,central_half,80450,0.9783343691733997,0.9771701990193369,0.990932006416342,0.9720148355088869,0.9538064028232922,30270,277,0.9706230086367553,0.982325562529787,0.9943137496407604,1466,48437
redundant36,37,xy_fraction6,80450,0.9857675574891237,0.9848912428514124,0.9809473925426392,0.9812525583299222,0.9815579140461216,29965,582,0.9887181131394907,0.9885299273729026,0.9883418132286367,563,49340
redundant36,37,xy_fraction4,80450,0.9858918582970789,0.985022435352148,0.9809801289815694,0.9814138569112614,0.9818479685452163,29966,581,0.9888984630182555,0.9886310137930344,0.98836370919287,554,49349
redundant36,37,kept_single,80450,0.9633561218147918,0.9610578874249087,0.9486692637574885,0.9515975437559518,0.9545439573108468,28979,1568,0.9723463519227301,0.9705182310938656,0.9686969715118484,1380,48523
redundant36,37,sparse_single,97734,0.946630650541265,0.9464488847723759,0.9579789309403043,0.9495687821479677,0.9413050145683177,49106,2154,0.9341136979816672,0.9433289873967841,0.9527279111618312,3062,43412
redundant36,37,sparse_context,97734,0.965232160762887,0.9651296927451757,0.9718493952399532,0.9670199549654477,0.9622382755157228,49817,1443,0.9579334681757542,0.9632394305249037,0.968604499369044,1955,44519
